0.00000000e+00   0   1.31025868e+01   1   6.22198978e+02   2   6.23282358e+02   3   6.40516175e+02   4   6.69550427e+02   5   6.69726851e+02   6   
0.00000000e+00   0   1.04496027e+01   1   4.67968983e+02   2   4.68585442e+02   3   4.82572464e+02   4   5.05751106e+02   5   5.05894798e+02   6   
0.00000000e+00   0   8.46344190e+00   1   3.62054188e+02   2   3.62469313e+02   3   3.73885154e+02   4   3.93094988e+02   5   3.93213864e+02   6   
0.00000000e+00   0   7.05450117e+00   1   2.87727722e+02   2   2.88059927e+02   3   2.98417044e+02   4   3.14652460e+02   5   3.14751815e+02   6   
0.00000000e+00   0   6.09665015e+00   1   2.34913744e+02   2   2.35154174e+02   3   2.43719813e+02   4   2.57646774e+02   5   2.57736570e+02   6   
0.00000000e+00   0   5.20066304e+00   1   1.96337860e+02   2   1.96519291e+02   3   2.03261085e+02   4   2.15758994e+02   5   2.15838216e+02   6   
0.00000000e+00   0   4.31290982e+00   1   1.65185608e+02   2   1.65342209e+02   3   1.71600362e+02   4   1.82740066e+02   5   1.82811757e+02   6   
0.00000000e+00   0   3.78795767e+00   1   1.41849871e+02   2   1.41978196e+02   3   1.46956190e+02   4   1.57136236e+02   5   1.57201195e+02   6   
0.00000000e+00   0   3.37082046e+00   1   1.24131742e+02   2   1.24235049e+02   3   1.27890102e+02   4   1.37278363e+02   5   1.37337466e+02   6   
0.00000000e+00   0   3.00852973e+00   1   1.09032860e+02   2   1.09120863e+02   3   1.11545432e+02   4   1.20404863e+02   5   1.20458769e+02   6   
0.00000000e+00   0   2.73767957e+00   1   9.61268007e+01   2   9.62057224e+01   3   9.84608160e+01   4   1.06722559e+02   5   1.06770367e+02   6   
0.00000000e+00   0   2.39459469e+00   1   8.31656806e+01   2   8.32652375e+01   3   8.66339759e+01   4   9.53573139e+01   5   9.54060713e+01   6   
0.00000000e+00   0   2.23601351e+00   1   7.52729080e+01   2   7.53546276e+01   3   7.71308584e+01   4   8.57773995e+01   5   8.58244761e+01   6   
0.00000000e+00   0   2.06394513e+00   1   6.80637989e+01   2   6.81345977e+01   3   6.96205350e+01   4   7.76578741e+01   5   7.76995334e+01   6   
0.00000000e+00   0   1.82106402e+00   1   6.34570737e+01   2   6.35183311e+01   3   6.39910912e+01   4   7.05274698e+01   5   7.09535137e+01   6   
0.00000000e+00   0   1.63239670e+00   1   5.82574638e+01   2   5.83107009e+01   3   5.86965529e+01   4   6.45916089e+01   5   6.46467931e+01   6   
0.00000000e+00   0   1.59772767e+00   1   5.52579871e+01   2   5.53065523e+01   3   5.57142987e+01   4   6.03192373e+01   5   6.03486776e+01   6   
0.00000000e+00   0   1.40897528e+00   1   5.21206369e+01   2   5.21625254e+01   3   5.24756324e+01   4   5.66515669e+01   5   5.66739319e+01   6   
0.00000000e+00   0   1.40575930e+00   1   4.85016876e+01   2   4.85411576e+01   3   4.88102108e+01   4   5.27624790e+01   5   5.27825516e+01   6   
0.00000000e+00   0   1.31607687e+00   1   4.55135672e+01   2   4.55501610e+01   3   4.57854501e+01   4   4.95258568e+01   5   4.95429203e+01   6   
0.00000000e+00   0   1.18933008e+00   1   4.33581704e+01   2   4.33915831e+01   3   4.35856001e+01   4   4.71186084e+01   5   4.71331134e+01   6   
0.00000000e+00   0   1.15689814e+00   1   4.07348344e+01   2   4.07661962e+01   3   4.09351574e+01   4   4.41565872e+01   5   4.41702904e+01   6   
0.00000000e+00   0   1.06756794e+00   1   3.90335638e+01   2   3.90625138e+01   3   3.92043562e+01   4   4.23383505e+01   5   4.23525999e+01   6   
0.00000000e+00   0   9.74102466e-01   1   3.65067278e+01   2   3.65343111e+01   3   3.66690004e+01   4   3.95682186e+01   5   3.95814954e+01   6   
0.00000000e+00   0   9.22303909e-01   1   3.53659477e+01   2   3.53917629e+01   3   3.55113478e+01   4   3.82823784e+01   5   3.82949789e+01   6   
0.00000000e+00   0   8.77302659e-01   1   3.35568634e+01   2   3.35812597e+01   3   3.36857133e+01   4   3.62830706e+01   5   3.62947687e+01   6   
0.00000000e+00   0   8.63248187e-01   1   3.18533458e+01   2   3.18760898e+01   3   3.19636485e+01   4   3.43673873e+01   5   3.43787971e+01   6   
0.00000000e+00   0   7.80212637e-01   1   3.08621960e+01   2   3.08840148e+01   3   3.09681469e+01   4   3.32653918e+01   5   3.32758024e+01   6   
0.00000000e+00   0   7.62380031e-01   1   2.92295874e+01   2   2.92502811e+01   3   2.93243839e+01   4   3.14579708e+01   5   3.14680833e+01   6   
0.00000000e+00   0   7.08299788e-01   1   2.82348246e+01   2   2.82548889e+01   3   2.83263580e+01   4   3.03632464e+01   5   3.03728385e+01   6   
0.00000000e+00   0   6.95929821e-01   1   2.70162267e+01   2   2.70353430e+01   3   2.71010261e+01   4   2.90664062e+01   5   2.90754734e+01   6   
0.00000000e+00   0   6.82140609e-01   1   2.59089683e+01   2   2.59271553e+01   3   2.59825664e+01   4   2.78097003e+01   5   2.78184759e+01   6   
0.00000000e+00   0   6.48130487e-01   1   2.47970651e+01   2   2.48147511e+01   3   2.48690782e+01   4   2.66485062e+01   5   2.66570183e+01   6   
0.00000000e+00   0   6.13144362e-01   1   2.37557117e+01   2   2.37728739e+01   3   2.38213475e+01   4   2.55030570e+01   5   2.55111747e+01   6   
0.00000000e+00   0   5.73062349e-01   1   2.27781230e+01   2   2.27945691e+01   3   2.28383347e+01   4   2.44472381e+01   5   2.44549663e+01   6   
0.00000000e+00   0   5.98160529e-01   1   2.22331502e+01   2   2.22493174e+01   3   2.22913280e+01   4   2.38470513e+01   5   2.38544109e+01   6   
0.00000000e+00   0   5.37850989e-01   1   2.11581054e+01   2   2.11733576e+01   3   2.12077873e+01   4   2.26595235e+01   5   2.26667000e+01   6   
0.00000000e+00   0   5.35609236e-01   1   2.03149795e+01   2   2.03298108e+01   3   2.03651799e+01   4   2.17698352e+01   5   2.17768688e+01   6   
0.00000000e+00   0   5.15579140e-01   1   1.99206790e+01   2   1.99352533e+01   3   1.99698356e+01   4   2.13576280e+01   5   2.13644280e+01   6   
0.00000000e+00   0   4.80914715e-01   1   1.92073562e+01   2   1.92216346e+01   3   1.92536016e+01   4   2.05691902e+01   5   2.05756973e+01   6   
0.00000000e+00   0   4.74736848e-01   1   1.87112002e+01   2   1.87248595e+01   3   1.87528454e+01   4   2.00232376e+01   5   2.00295324e+01   6   
0.00000000e+00   0   4.00426710e-01   1   1.57583907e+01   2   1.57705421e+01   3   1.57911379e+01   4   1.68641158e+01   5   1.68696141e+01   6   
0.00000000e+00   0   3.48530441e-01   1   1.34071074e+01   2   1.34177613e+01   3   1.34354425e+01   4   1.43399546e+01   5   1.43448298e+01   6   
0.00000000e+00   0   3.22159297e-01   1   1.11472705e+01   2   1.11561166e+01   3   1.11690260e+01   4   1.19007231e+01   5   1.19046320e+01   6   
0.00000000e+00   0   2.56022818e-01   1   9.43021441e+00   2   9.43791628e+00   3   9.44806571e+00   4   1.00788348e+01   5   1.00820921e+01   6   
0.00000000e+00   0   2.11806969e-01   1   8.49082778e+00   2   8.49766807e+00   3   8.50641272e+00   4   9.05918941e+00   5   9.06208455e+00   6   
0.00000000e+00   0   2.03539426e-01   1   7.54596907e+00   2   7.55216130e+00   3   7.55998930e+00   4   8.06676169e+00   5   8.06945620e+00   6   
0.00000000e+00   0   1.78285636e-01   1   6.97887297e+00   2   6.98460068e+00   3   6.99184903e+00   4   7.45702403e+00   5   7.45935047e+00   6   
0.00000000e+00   0   1.60047540e-01   1   6.44730790e+00   2   6.45259302e+00   3   6.45916038e+00   4   6.88988315e+00   5   6.89210635e+00   6   
0.00000000e+00   0   1.54613306e-01   1   6.01673674e+00   2   6.02175436e+00   3   6.02764679e+00   4   6.43395990e+00   5   6.43594758e+00   6   
0.00000000e+00   0   1.49518187e-01   1   5.64960772e+00   2   5.65432885e+00   3   5.66012903e+00   4   6.04973102e+00   5   6.05166808e+00   6   
0.00000000e+00   0   1.37173089e-01   1   5.35885505e+00   2   5.36338892e+00   3   5.36854202e+00   4   5.74298039e+00   5   5.74474508e+00   6   
0.00000000e+00   0   1.21274370e-01   1   4.75147514e+00   2   4.75559807e+00   3   4.76051033e+00   4   5.10542075e+00   5   5.10699404e+00   6   
0.00000000e+00   0   1.11105617e-01   1   4.31089234e+00   2   4.31473953e+00   3   4.31900745e+00   4   4.64248366e+00   5   4.64389709e+00   6   
0.00000000e+00   0   9.07392460e-02   1   3.75993360e+00   2   3.76338360e+00   3   3.76742533e+00   4   4.06424523e+00   5   4.06556261e+00   6   
0.00000000e+00   0   8.02519238e-02   1   3.40071276e+00   2   3.40392652e+00   3   3.40774125e+00   4   3.68771548e+00   5   3.68901187e+00   6   
0.00000000e+00   0   7.42755530e-02   1   3.14422374e+00   2   3.14726952e+00   3   3.15095902e+00   4   3.41839342e+00   5   3.41970039e+00   6   
0.00000000e+00   0   7.00433718e-02   1   2.95255732e+00   2   2.95545881e+00   3   2.95900599e+00   4   3.22020177e+00   5   3.22148251e+00   6   
0.00000000e+00   0   6.60309208e-02   1   2.80681308e+00   2   2.80962584e+00   3   2.81278233e+00   4   3.06981618e+00   5   3.07108102e+00   6   
0.00000000e+00   0   6.31198757e-02   1   2.69282676e+00   2   2.69555439e+00   3   2.69871667e+00   4   2.95314428e+00   5   2.95440649e+00   6   
0.00000000e+00   0   6.04382069e-02   1   2.59591292e+00   2   2.59858786e+00   3   2.60175065e+00   4   2.84093917e+00   5   2.84209145e+00   6   
0.00000000e+00   0   5.95053861e-02   1   2.51391544e+00   2   2.51656869e+00   3   2.51971129e+00   4   2.75433598e+00   5   2.75548306e+00   6   
0.00000000e+00   0   5.81428678e-02   1   2.44584931e+00   2   2.44844686e+00   3   2.45150801e+00   4   2.68522813e+00   5   2.68630512e+00   6   
0.00000000e+00   0   5.62281637e-02   1   2.38735916e+00   2   2.38991853e+00   3   2.39323565e+00   4   2.62416489e+00   5   2.62516374e+00   6   
0.00000000e+00   0   5.41329136e-02   1   2.33497608e+00   2   2.33746908e+00   3   2.34074517e+00   4   2.56957337e+00   5   2.57057923e+00   6   
0.00000000e+00   0   4.53379661e-02   1   2.15037124e+00   2   2.15277388e+00   3   2.15577684e+00   4   2.37462159e+00   5   2.37555900e+00   6   
0.00000000e+00   0   4.49081346e-02   1   2.03509374e+00   2   2.03738550e+00   3   2.04026267e+00   4   2.25210833e+00   5   2.25305360e+00   6   
0.00000000e+00   0   1.93529488e-02   1   1.93447497e+00   2   1.93678799e+00   3   1.93941508e+00   4   2.14448673e+00   5   2.14537613e+00   6   
