0.00000000e+00   0   1.72204693e+01   1   7.00942339e+02   2   7.01508074e+02   3   7.17597606e+02   4   8.59571336e+02   5   8.59898283e+02   6   
0.00000000e+00   0   1.33086544e+01   1   5.52177569e+02   2   5.52617949e+02   3   5.62403188e+02   4   6.57762240e+02   5   6.57979808e+02   6   
0.00000000e+00   0   1.13305138e+01   1   4.44046022e+02   2   4.44389147e+02   3   4.51094585e+02   4   5.18616107e+02   5   5.18782249e+02   6   
0.00000000e+00   0   9.18350092e+00   1   3.66898623e+02   2   3.67165148e+02   3   3.71887005e+02   4   4.21654090e+02   5   4.21778388e+02   6   
0.00000000e+00   0   7.82937367e+00   1   3.05295618e+02   2   3.05512697e+02   3   3.09099808e+02   4   3.47812825e+02   5   3.47907352e+02   6   
0.00000000e+00   0   6.60519640e+00   1   2.58900344e+02   2   2.59084350e+02   3   2.61839482e+02   4   2.92265832e+02   5   2.92342738e+02   6   
0.00000000e+00   0   5.78196461e+00   1   2.21602470e+02   2   2.21757815e+02   3   2.23960834e+02   4   2.48838786e+02   5   2.48900703e+02   6   
0.00000000e+00   0   5.39521102e+00   1   1.92566459e+02   2   1.92702567e+02   3   1.94482920e+02   4   2.15305638e+02   5   2.15359223e+02   6   
0.00000000e+00   0   4.44170474e+00   1   1.70078485e+02   2   1.70197039e+02   3   1.71672646e+02   4   1.89451066e+02   5   1.89497521e+02   6   
0.00000000e+00   0   4.07859742e+00   1   1.49777302e+02   2   1.49881281e+02   3   1.51109450e+02   4   1.66355444e+02   5   1.66396253e+02   6   
0.00000000e+00   0   3.49881989e+00   1   1.33638944e+02   2   1.33732673e+02   3   1.34766267e+02   4   1.47946346e+02   5   1.47982608e+02   6   
0.00000000e+00   0   3.17829676e+00   1   1.19850937e+02   2   1.19934484e+02   3   1.20830101e+02   4   1.32500952e+02   5   1.32533149e+02   6   
0.00000000e+00   0   2.90236153e+00   1   1.07884143e+02   2   1.07955470e+02   3   1.08709847e+02   4   1.19000851e+02   5   1.19029876e+02   6   
0.00000000e+00   0   2.81724772e+00   1   9.84255942e+01   2   9.84910621e+01   3   9.91470876e+01   4   1.08143252e+02   5   1.08169900e+02   6   
0.00000000e+00   0   2.35120301e+00   1   8.97625780e+01   2   8.98219047e+01   3   9.03963754e+01   4   9.84656451e+01   5   9.84897629e+01   6   
0.00000000e+00   0   2.19331673e+00   1   8.22338625e+01   2   8.22884436e+01   3   8.28028899e+01   4   9.01415125e+01   5   9.01633945e+01   6   
