0.00000000e+00   0   2.62802988e+01   1   1.03302301e+03   2   1.03387826e+03   3   1.06050302e+03   4   1.29312369e+03   5   1.29369002e+03   6   
0.00000000e+00   0   1.98559163e+01   1   7.89780356e+02   2   7.90400257e+02   3   8.05714663e+02   4   9.78575008e+02   5   9.79052524e+02   6   
0.00000000e+00   0   1.61889672e+01   1   6.21215511e+02   2   6.21690276e+02   3   6.31692427e+02   4   7.57291342e+02   5   7.57657219e+02   6   
0.00000000e+00   0   1.37505233e+01   1   4.99671405e+02   2   5.00044843e+02   3   5.07060132e+02   4   5.99317465e+02   5   5.99598072e+02   6   
0.00000000e+00   0   1.06524744e+01   1   4.08864166e+02   2   4.09167463e+02   3   4.14348660e+02   4   4.83676901e+02   5   4.83886796e+02   6   
0.00000000e+00   0   8.93166500e+00   1   3.39610704e+02   2   3.39859710e+02   3   3.43785570e+02   4   3.97113726e+02   5   3.97277205e+02   6   
0.00000000e+00   0   8.11940308e+00   1   2.86211616e+02   2   2.86413809e+02   3   2.89521173e+02   4   3.30249108e+02   5   3.30375463e+02   6   
0.00000000e+00   0   6.82518510e+00   1   2.44167486e+02   2   2.44337543e+02   3   2.46819304e+02   4   2.79905121e+02   5   2.80007333e+02   6   
0.00000000e+00   0   5.98099647e+00   1   2.11313838e+02   2   2.11462926e+02   3   2.13468211e+02   4   2.40355054e+02   5   2.40439210e+02   6   
0.00000000e+00   0   5.00146929e+00   1   1.84241328e+02   2   1.84369646e+02   3   1.86023397e+02   4   2.08192206e+02   5   2.08262188e+02   6   
0.00000000e+00   0   4.38310110e+00   1   1.61587187e+02   2   1.61699701e+02   3   1.63088435e+02   4   1.81929433e+02   5   1.81986392e+02   6   
0.00000000e+00   0   4.12509607e+00   1   1.43014870e+02   2   1.43115371e+02   3   1.44277381e+02   4   1.60262941e+02   5   1.60312190e+02   6   
0.00000000e+00   0   3.78284688e+00   1   1.27383728e+02   2   1.27472925e+02   3   1.28483381e+02   4   1.42213942e+02   5   1.42255975e+02   6   
0.00000000e+00   0   3.31018328e+00   1   1.15020175e+02   2   1.15096815e+02   3   1.15961943e+02   4   1.28023262e+02   5   1.28059842e+02   6   
0.00000000e+00   0   2.86694577e+00   1   1.04047588e+02   2   1.04117725e+02   3   1.04869556e+02   4   1.15440050e+02   5   1.15473201e+02   6   
0.00000000e+00   0   2.57709398e+00   1   9.37301495e+01   2   9.37936166e+01   3   9.44552780e+01   4   1.03743205e+02   5   1.03773065e+02   6   
0.00000000e+00   0   2.35970129e+00   1   8.58763834e+01   2   8.59348312e+01   3   8.65061744e+01   4   9.48627346e+01   5   9.48895854e+01   6   
0.00000000e+00   0   2.19910854e+00   1   7.86488261e+01   2   7.87026489e+01   3   7.92158389e+01   4   8.67052416e+01   5   8.67289423e+01   6   
0.00000000e+00   0   2.02822660e+00   1   7.20250199e+01   2   7.20748754e+01   3   7.25215968e+01   4   7.92534677e+01   5   7.92756782e+01   6   
0.00000000e+00   0   1.90233813e+00   1   6.64255928e+01   2   6.64713985e+01   3   6.68781537e+01   4   7.30371292e+01   5   7.30572814e+01   6   
0.00000000e+00   0   1.63896100e+00   1   6.16217521e+01   2   6.16645662e+01   3   6.20306042e+01   4   6.76764278e+01   5   6.76951075e+01   6   
0.00000000e+00   0   1.56428519e+00   1   5.74033489e+01   2   5.74432779e+01   3   5.77634074e+01   4   6.29496968e+01   5   6.29665552e+01   6   
0.00000000e+00   0   1.49764409e+00   1   5.35756069e+01   2   5.36135215e+01   3   5.39028085e+01   4   5.86691370e+01   5   5.86850784e+01   6   
0.00000000e+00   0   1.42653984e+00   1   5.01301350e+01   2   5.01651431e+01   3   5.04315998e+01   4   5.48726824e+01   5   5.48876630e+01   6   
0.00000000e+00   0   1.32261336e+00   1   4.70143596e+01   2   4.70477919e+01   3   4.72887594e+01   4   5.14079544e+01   5   5.14218166e+01   6   
0.00000000e+00   0   1.20223434e+00   1   4.42739182e+01   2   4.43057398e+01   3   4.45276945e+01   4   4.83280310e+01   5   4.83406656e+01   6   
0.00000000e+00   0   1.11339987e+00   1   4.16734057e+01   2   4.17034026e+01   3   4.19083382e+01   4   4.54580572e+01   5   4.54699726e+01   6   
0.00000000e+00   0   1.05707714e+00   1   3.95207828e+01   2   3.95493205e+01   3   3.97352416e+01   4   4.30440054e+01   5   4.30551440e+01   6   
0.00000000e+00   0   9.70983283e-01   1   3.74525477e+01   2   3.74793470e+01   3   3.76478602e+01   4   4.07411829e+01   5   4.07519527e+01   6   
0.00000000e+00   0   9.94570042e-01   1   3.54589571e+01   2   3.54846644e+01   3   3.56417200e+01   4   3.85724825e+01   5   3.85854975e+01   6   
0.00000000e+00   0   8.79382110e-01   1   3.38264606e+01   2   3.38510371e+01   3   3.39940249e+01   4   3.67655767e+01   5   3.67777908e+01   6   
0.00000000e+00   0   8.44120330e-01   1   3.21033724e+01   2   3.21260760e+01   3   3.22626260e+01   4   3.48572089e+01   5   3.48690523e+01   6   
0.00000000e+00   0   8.50992164e-01   1   3.06158442e+01   2   3.06386091e+01   3   3.07657733e+01   4   3.32536274e+01   5   3.32645541e+01   6   
0.00000000e+00   0   7.82484587e-01   1   2.92362042e+01   2   2.92570462e+01   3   2.93760031e+01   4   3.17032293e+01   5   3.17138727e+01   6   
0.00000000e+00   0   8.03297112e-01   1   2.87908267e+01   2   2.88118662e+01   3   2.89217957e+01   4   3.11621829e+01   5   3.11720061e+01   6   
0.00000000e+00   0   7.05607486e-01   1   2.68615058e+01   2   2.68808098e+01   3   2.69858978e+01   4   2.91080846e+01   5   2.91176393e+01   6   
0.00000000e+00   0   6.91561529e-01   1   2.57715253e+01   2   2.57911103e+01   3   2.58884720e+01   4   2.79359736e+01   5   2.79429540e+01   6   
0.00000000e+00   0   6.27742301e-01   1   2.47837698e+01   2   2.48023972e+01   3   2.48932137e+01   4   2.68388220e+01   5   2.68459923e+01   6   
0.00000000e+00   0   6.37070813e-01   1   2.39862299e+01   2   2.40045014e+01   3   2.40914667e+01   4   2.59736525e+01   5   2.59805160e+01   6   
0.00000000e+00   0   6.09390714e-01   1   2.31415418e+01   2   2.31591987e+01   3   2.32398054e+01   4   2.50303577e+01   5   2.50369228e+01   6   
0.00000000e+00   0   6.01301308e-01   1   2.22139031e+01   2   2.22308436e+01   3   2.23082717e+01   4   2.40348354e+01   5   2.40411179e+01   6   
0.00000000e+00   0   4.79572848e-01   1   1.88378231e+01   2   1.88528309e+01   3   1.89136727e+01   4   2.03496718e+01   5   2.03549851e+01   6   
0.00000000e+00   0   4.13763555e-01   1   1.63796584e+01   2   1.63929104e+01   3   1.64422186e+01   4   1.76568766e+01   5   1.76614799e+01   6   
0.00000000e+00   0   3.32890148e-01   1   1.31420219e+01   2   1.31527950e+01   3   1.31901843e+01   4   1.41471392e+01   5   1.41508222e+01   6   
0.00000000e+00   0   2.62595180e-01   1   1.10312652e+01   2   1.10404130e+01   3   1.10695656e+01   4   1.18479177e+01   5   1.18511136e+01   6   
0.00000000e+00   0   2.38698425e-01   1   9.46168688e+00   2   9.46981893e+00   3   9.49466671e+00   4   1.01638086e+01   5   1.01665111e+01   6   
0.00000000e+00   0   1.97870067e-01   1   8.36686914e+00   2   8.37419455e+00   3   8.39623976e+00   4   9.00976286e+00   5   9.01223027e+00   6   
0.00000000e+00   0   1.79982127e-01   1   7.55171039e+00   2   7.55903758e+00   3   7.57830946e+00   4   8.11958116e+00   5   8.12178423e+00   6   
0.00000000e+00   0   1.51070397e-01   1   6.89230754e+00   2   6.89894856e+00   3   6.91659043e+00   4   7.41747979e+00   5   7.41946950e+00   6   
0.00000000e+00   0   1.49944181e-01   1   6.38214975e+00   2   6.38819804e+00   3   6.40483205e+00   4   6.86995672e+00   5   6.87181548e+00   6   
0.00000000e+00   0   1.28079103e-01   1   5.98233527e+00   2   5.98799837e+00   3   6.00416592e+00   4   6.44110944e+00   5   6.44287479e+00   6   
0.00000000e+00   0   1.32280366e-01   1   5.63159144e+00   2   5.63709243e+00   3   5.65242694e+00   4   6.07296041e+00   5   6.07463077e+00   6   
0.00000000e+00   0   1.03569510e-01   1   4.98027328e+00   2   4.98519516e+00   3   4.99877637e+00   4   5.37916265e+00   5   5.38061455e+00   6   
0.00000000e+00   0   9.22716783e-02   1   4.52608593e+00   2   4.53045613e+00   3   4.54381432e+00   4   4.89741238e+00   5   4.89903232e+00   6   
0.00000000e+00   0   7.83997442e-02   1   3.92298247e+00   2   3.92721116e+00   3   3.93765321e+00   4   4.27633520e+00   5   4.27806140e+00   6   
0.00000000e+00   0   6.93777150e-02   1   3.52738356e+00   2   3.53132592e+00   3   3.54192541e+00   4   3.85585813e+00   5   3.85753838e+00   6   
0.00000000e+00   0   6.47939123e-02   1   3.27696659e+00   2   3.28083837e+00   3   3.29190696e+00   4   3.59056877e+00   5   3.59186810e+00   6   
0.00000000e+00   0   6.02781196e-02   1   3.08729161e+00   2   3.09085631e+00   3   3.10003274e+00   4   3.39495835e+00   5   3.39620769e+00   6   
0.00000000e+00   0   5.68384110e-02   1   2.95107022e+00   2   2.95460675e+00   3   2.96435858e+00   4   3.25210120e+00   5   3.25328575e+00   6   
0.00000000e+00   0   5.42272096e-02   1   2.82911254e+00   2   2.83257396e+00   3   2.84234437e+00   4   3.12371609e+00   5   3.12485646e+00   6   
0.00000000e+00   0   5.06795250e-02   1   2.72715642e+00   2   2.73055368e+00   3   2.73959505e+00   4   3.01780627e+00   5   3.01898867e+00   6   
0.00000000e+00   0   5.02705862e-02   1   2.64553860e+00   2   2.64886889e+00   3   2.65783804e+00   4   2.93239647e+00   5   2.93351682e+00   6   
