# log(lambda) = a*log(R)^3 + b*log(R)^2 + c*log(R) + d. This is the V2 table including the additional columns Mhe_TAMS and R_TAMS
#M/Msun   Z/Zsun   Mhe_TAMS/Msun   R_TAMS/Rsun   R12/Rsun   R23/Rsun   Rmax/Rsun	a1 b1 c1 d1 a2 b2 c2 d2 a3 b3 c3 d3
25	0.1	8.91	21.2222	1.03e+03	1.13e+03	1.36e+03	0.1694048	-1.1999049	1.9361478	-1.2478916	3408.4432834	-30941.0681873	93625.4429337	-94436.4063669	5439.6285710	-50486.6183519	156192.6128181	-161073.7307012	
25	0.04	8.96	19.5775	920	999	1.23e+03	0.2152618	-1.3685650	2.1163979	-1.2912732	9227.1535930	-82357.2711728	245028.6168083	-243004.7495528	1532.5525794	-13956.5192045	42367.6236722	-42874.1829509	
25	0.01	8.93	16.594	905	953	953	-0.0449597	0.2224201	-0.8782244	0.4761060	26537.5737520	-235926.0514971	699150.3542819	-690630.9734581	0.0000000	0.0000000	0.0000000	0.0000000	
27.5	1.0	9.78	42.8825	1.18e+03	1.69e+03	1.69e+03	0.1199540	-0.8711461	1.2698764	-0.9375460	-635.4302572	5990.8830118	-18824.9608849	19713.3026598	0.0000000	0.0000000	0.0000000	0.0000000	
27.5	0.4	10.01	27.9922	1.23e+03	1.37e+03	1.73e+03	0.0837262	-0.7056055	1.0498062	-0.7690788	-867.5571136	8089.0289628	-25140.6612992	26044.0842676	-2283.1006785	21861.1261667	-69766.0252213	74204.3277403	
27.5	0.2	10.08	25.6649	1.19e+03	1.3e+03	1.62e+03	0.2163965	-1.6229566	3.0458328	-2.1369938	585.5667255	-5422.0819879	16734.8935057	-17218.4097299	-4.5331166	-24.7995441	301.9550380	-564.8220639	
27.5	0.1	10.19	22.8289	1.13e+03	1.21e+03	1.46e+03	0.1708995	-1.2290063	2.0358120	-1.3343676	3267.9092862	-30001.1448039	91808.9147698	-93652.4131125	8020.5885537	-75317.5687444	235753.9686684	-245977.9570121	
27.5	0.04	10.27	21.0346	1.02e+03	1.1e+03	1.31e+03	0.2004441	-1.3045049	2.0418859	-1.2697540	7455.2086286	-67484.5716317	203624.9661982	-204805.8606426	4380.1516485	-40496.5293264	124805.0149317	-128213.6685926	
27.5	0.01	10.21	17.8079	1e+03	1.06e+03	1.06e+03	-0.0333200	0.1476405	-0.7333866	0.3933632	17362.5221011	-156589.9221919	470755.1989591	-471745.7164934	-11994.9476154	54447.1414038	-230.4123447	-165501.7458391	
30	1.0	10.98	53.6816	1.26e+03	1.62e+03	1.89e+03	0.1734378	-1.2499410	2.1338319	-1.6029775	51.9226414	-488.1783820	1530.2239199	-1600.9333999	-6255.3807541	60770.6424195	-196790.2015802	212412.0505907	
30	0.4	11.30	31.4779	1.32e+03	1.47e+03	1.83e+03	0.1019189	-0.8226308	1.3019686	-0.9582599	-480.3894240	4521.2775964	-14184.7198877	14832.6625775	-2412.8772118	23307.2666431	-75038.0092122	80518.4355078	
30	0.2	11.41	28.3246	1.29e+03	1.41e+03	1.74e+03	0.2124227	-1.6237763	3.1227049	-2.2539014	1525.6095712	-14267.5351143	44476.2521113	-46216.6589171	2343.7970205	-22577.0806572	72495.3827273	-77598.6831935	
30	0.1	11.54	24.4441	1.23e+03	1.33e+03	1.57e+03	0.1777601	-1.2970191	2.2210121	-1.4836856	7364.9177509	-68435.7631711	211971.3247396	-218853.4407202	7592.9777333	-72070.9555051	228024.6417421	-240479.6798914	
30	0.04	11.57	22.258	1.11e+03	1.19e+03	1.3e+03	0.1841352	-1.2194278	1.9164115	-1.2156842	13414.7140371	-122928.0027551	375492.3710259	-382326.0659513	41069.1090092	-381831.2546568	1183330.7259880	-1222417.2327136	
30	0.01	11.52	19.1347	1.08e+03	1.15e+03	1.16e+03	-0.0223391	0.0824899	-0.6239454	0.3480121	9251.6742242	-84467.4971829	257063.1277326	-260779.2609769	238.6416644	-744.4858936	-2133.3786565	6660.2088216	
