0.00000000e+00   0   1.81548868e+01   1   7.24862555e+02   2   7.25629432e+02   3   7.48169723e+02   4   9.20400749e+02   5   9.20753329e+02   6   
0.00000000e+00   0   1.43804940e+01   1   5.74890401e+02   2   5.75451914e+02   3   5.88632002e+02   4   7.08139680e+02   5   7.08390724e+02   6   
0.00000000e+00   0   1.15686075e+01   1   4.64097756e+02   2   4.64533665e+02   3   4.73291196e+02   4   5.57978462e+02   5   5.58149850e+02   6   
0.00000000e+00   0   9.23448483e+00   1   3.83301065e+02   2   3.83646047e+02   3   3.89908919e+02   4   4.52828394e+02   5   4.52958337e+02   6   
0.00000000e+00   0   7.85022265e+00   1   3.21484738e+02   2   3.21755457e+02   3   3.26433582e+02   4   3.74593892e+02   5   3.74700577e+02   6   
0.00000000e+00   0   7.30202557e+00   1   2.73828562e+02   2   2.74055433e+02   3   2.77638571e+02   4   3.15420428e+02   5   3.15506975e+02   6   
0.00000000e+00   0   6.33063839e+00   1   2.35021104e+02   2   2.35213675e+02   3   2.38019320e+02   4   2.68976339e+02   5   2.69047632e+02   6   
0.00000000e+00   0   5.18356042e+00   1   2.04408882e+02   2   2.04569614e+02   3   2.06852591e+02   4   2.32316172e+02   5   2.32375681e+02   6   
0.00000000e+00   0   4.88271221e+00   1   1.79309335e+02   2   1.79448154e+02   3   1.81316300e+02   4   2.02913089e+02   5   2.02965123e+02   6   
0.00000000e+00   0   4.19736036e+00   1   1.58731518e+02   2   1.58854632e+02   3   1.60416704e+02   4   1.78856413e+02   5   1.78903166e+02   6   
0.00000000e+00   0   3.78212476e+00   1   1.41440598e+02   2   1.41549449e+02   3   1.42855173e+02   4   1.58906739e+02   5   1.58947990e+02   6   
0.00000000e+00   0   3.02473058e+00   1   1.09309945e+02   2   1.09389926e+02   3   1.10278148e+02   4   1.21874165e+02   5   1.21907267e+02   6   
0.00000000e+00   0   2.37773780e+00   1   8.74488184e+01   2   8.75115148e+01   3   8.81387778e+01   4   9.68763917e+01   5   9.69036122e+01   6   
0.00000000e+00   0   1.94963075e+00   1   7.16599277e+01   2   7.17115550e+01   3   7.21732537e+01   4   7.90564242e+01   5   7.90791531e+01   6   
0.00000000e+00   0   1.63229692e+00   1   6.00431344e+01   2   6.00847683e+01   3   6.04363943e+01   4   6.60252001e+01   5   6.60435307e+01   6   
0.00000000e+00   0   1.49149852e+00   1   5.62915868e+01   2   5.63308985e+01   3   5.66523596e+01   4   6.17661356e+01   5   6.17833892e+01   6   
0.00000000e+00   0   1.40847798e+00   1   5.28473522e+01   2   5.28842829e+01   3   5.31765132e+01   4   5.79461651e+01   5   5.79617374e+01   6   
0.00000000e+00   0   1.11569375e+00   1   4.44438183e+01   2   4.44756670e+01   3   4.46944487e+01   4   4.85672408e+01   5   4.85807960e+01   6   
0.00000000e+00   0   1.05578859e+00   1   3.90808400e+01   2   3.91083951e+01   3   3.92890570e+01   4   4.25745984e+01   5   4.25865326e+01   6   
0.00000000e+00   0   8.84272552e-01   1   3.47264686e+01   2   3.47506204e+01   3   3.48979514e+01   4   3.77333572e+01   5   3.77436051e+01   6   
0.00000000e+00   0   7.53173111e-01   1   2.82260431e+01   2   2.82457084e+01   3   2.83505569e+01   4   3.05422998e+01   5   3.05501540e+01   6   
0.00000000e+00   0   5.71860350e-01   1   2.36309974e+01   2   2.36477470e+01   3   2.37256914e+01   4   2.55087748e+01   5   2.55151264e+01   6   
0.00000000e+00   0   4.44448577e-01   1   1.77966336e+01   2   1.78096933e+01   3   1.78592445e+01   4   1.91614686e+01   5   1.91662777e+01   6   
0.00000000e+00   0   3.47572621e-01   1   1.42803760e+01   2   1.42914248e+01   3   1.43220604e+01   4   1.53843649e+01   5   1.53883785e+01   6   
0.00000000e+00   0   2.87697691e-01   1   1.19650751e+01   2   1.19745517e+01   3   1.20037999e+01   4   1.30600060e+01   5   1.30628537e+01   6   
0.00000000e+00   0   2.53284896e-01   1   1.03699429e+01   2   1.03782612e+01   3   1.04014082e+01   4   1.11445544e+01   5   1.11474739e+01   6   
