0.00000000e+00   0   1.37233037e+01   1   5.78412260e+02   2   5.79115412e+02   3   5.98936980e+02   4   7.11279351e+02   5   7.11464358e+02   6   
0.00000000e+00   0   1.14707857e+01   1   4.58723236e+02   2   4.59187976e+02   3   4.68482163e+02   4   5.43164060e+02   5   5.43309498e+02   6   
0.00000000e+00   0   9.10564538e+00   1   3.74683623e+02   2   3.75015383e+02   3   3.80910446e+02   4   4.33976706e+02   5   4.34089289e+02   6   
0.00000000e+00   0   7.51316548e+00   1   3.09359084e+02   2   3.09625730e+02   3   3.13819470e+02   4   3.53835131e+02   5   3.53928103e+02   6   
0.00000000e+00   0   6.38178986e+00   1   2.62174789e+02   2   2.62394448e+02   3   2.65526866e+02   4   2.97043440e+02   5   2.97118696e+02   6   
0.00000000e+00   0   5.59384564e+00   1   2.25870497e+02   2   2.26053625e+02   3   2.28455620e+02   4   2.53526572e+02   5   2.53587889e+02   6   
0.00000000e+00   0   4.99709325e+00   1   1.94408720e+02   2   1.94562925e+02   3   1.96470951e+02   4   2.17268450e+02   5   2.17321552e+02   6   
0.00000000e+00   0   4.53043731e+00   1   1.70324144e+02   2   1.70456806e+02   3   1.71991596e+02   4   1.89408780e+02   5   1.89452948e+02   6   
0.00000000e+00   0   4.18205079e+00   1   1.50809596e+02   2   1.50927114e+02   3   1.52210534e+02   4   1.67116639e+02   5   1.67156601e+02   6   
0.00000000e+00   0   3.74702481e+00   1   1.34692477e+02   2   1.34792106e+02   3   1.35880069e+02   4   1.48766861e+02   5   1.48801522e+02   6   
0.00000000e+00   0   3.35559554e+00   1   1.20833942e+02   2   1.20922675e+02   3   1.21825536e+02   4   1.33214640e+02   5   1.33246349e+02   6   
0.00000000e+00   0   2.77356624e+00   1   1.08603541e+02   2   1.08683266e+02   3   1.09460301e+02   4   1.19385020e+02   5   1.19413581e+02   6   
0.00000000e+00   0   2.72529600e+00   1   9.88238437e+01   2   9.88949609e+01   3   9.95589054e+01   4   1.08281072e+02   5   1.08307837e+02   6   
0.00000000e+00   0   2.53464046e+00   1   9.05716737e+01   2   9.06364854e+01   3   9.12185688e+01   4   9.90373405e+01   5   9.90620267e+01   6   
0.00000000e+00   0   2.21790585e+00   1   8.31824671e+01   2   8.32419605e+01   3   8.37573087e+01   4   9.08236883e+01   5   9.08466390e+01   6   
0.00000000e+00   0   2.13475101e+00   1   7.62784554e+01   2   7.63341620e+01   3   7.67855527e+01   4   8.31575959e+01   5   8.31771776e+01   6   
0.00000000e+00   0   1.99813199e+00   1   7.05831972e+01   2   7.06342595e+01   3   7.10343599e+01   4   7.68189074e+01   5   7.68379820e+01   6   
0.00000000e+00   0   1.85563516e+00   1   6.59112992e+01   2   6.59588197e+01   3   6.63128169e+01   4   7.15741257e+01   5   7.15917235e+01   6   
0.00000000e+00   0   1.66300395e+00   1   6.09967402e+01   2   6.10409867e+01   3   6.13552698e+01   4   6.62428054e+01   5   6.62596513e+01   6   
0.00000000e+00   0   1.55169903e+00   1   5.70126946e+01   2   5.70538327e+01   3   5.73351385e+01   4   6.18208962e+01   5   6.18366902e+01   6   
0.00000000e+00   0   1.43851005e+00   1   5.34546781e+01   2   5.34935572e+01   3   5.37491009e+01   4   5.79233243e+01   5   5.79377619e+01   6   
0.00000000e+00   0   1.34690749e+00   1   5.01981695e+01   2   5.02349206e+01   3   5.04702874e+01   4   5.43353803e+01   5   5.43492692e+01   6   
0.00000000e+00   0   1.27012759e+00   1   4.73785944e+01   2   4.74132129e+01   3   4.76248441e+01   4   5.12172014e+01   5   5.12300894e+01   6   
0.00000000e+00   0   1.17602122e+00   1   4.47655890e+01   2   4.47982576e+01   3   4.49916860e+01   4   4.84189992e+01   5   4.84309438e+01   6   
0.00000000e+00   0   1.10382733e+00   1   4.23309397e+01   2   4.23621173e+01   3   4.25390540e+01   4   4.57114052e+01   5   4.57227919e+01   6   
0.00000000e+00   0   1.07175336e+00   1   4.02111925e+01   2   4.02406330e+01   3   4.04012442e+01   4   4.33706175e+01   5   4.33811817e+01   6   
0.00000000e+00   0   1.00048018e+00   1   3.80948902e+01   2   3.81230166e+01   3   3.82728392e+01   4   4.10908679e+01   5   4.11008948e+01   6   
0.00000000e+00   0   1.01202334e+00   1   3.64367444e+01   2   3.64638324e+01   3   3.66027283e+01   4   3.92507897e+01   5   3.92603718e+01   6   
0.00000000e+00   0   9.54641813e-01   1   3.47854926e+01   2   3.48110813e+01   3   3.49387651e+01   4   3.74353207e+01   5   3.74475513e+01   6   
0.00000000e+00   0   9.09910309e-01   1   3.31686887e+01   2   3.31932222e+01   3   3.33105279e+01   4   3.56860775e+01   5   3.56975796e+01   6   
0.00000000e+00   0   8.74073859e-01   1   3.18246485e+01   2   3.18481951e+01   3   3.19571790e+01   4   3.42074083e+01   5   3.42182574e+01   6   
0.00000000e+00   0   8.00435460e-01   1   3.04757051e+01   2   3.04983767e+01   3   3.06002028e+01   4   3.27359614e+01   5   3.27465391e+01   6   
0.00000000e+00   0   7.72993264e-01   1   2.92550532e+01   2   2.92768066e+01   3   2.93714207e+01   4   3.14104068e+01   5   3.14201082e+01   6   
0.00000000e+00   0   7.82343482e-01   1   2.81846669e+01   2   2.82058733e+01   3   2.82946541e+01   4   3.02396495e+01   5   3.02490075e+01   6   
0.00000000e+00   0   7.10164131e-01   1   2.69817996e+01   2   2.70020250e+01   3   2.70845906e+01   4   2.89457195e+01   5   2.89545267e+01   6   
0.00000000e+00   0   6.90452418e-01   1   2.60028266e+01   2   2.60223634e+01   3   2.61008925e+01   4   2.78807580e+01   5   2.78891347e+01   6   
