0.00000000e+00   0   2.36012387e+01   1   9.54629597e+02   2   9.55720275e+02   3   9.80173328e+02   4   1.21309500e+03   5   1.21367102e+03   6   
0.00000000e+00   0   1.86011087e+01   1   7.43027972e+02   2   7.43830875e+02   3   7.59033502e+02   4   9.31809577e+02   5   9.32247058e+02   6   
0.00000000e+00   0   1.55953889e+01   1   5.91635824e+02   2   5.92249468e+02   3   6.02524084e+02   4   7.31190523e+02   5   7.31526842e+02   6   
0.00000000e+00   0   1.26857951e+01   1   4.74857821e+02   2   4.75328949e+02   3   4.82912073e+02   4   5.81100921e+02   5   5.81384374e+02   6   
0.00000000e+00   0   1.02081212e+01   1   3.92636667e+02   2   3.93015759e+02   3   3.98686602e+02   4   4.73027244e+02   5   4.73247983e+02   6   
0.00000000e+00   0   8.87187482e+00   1   3.27120602e+02   2   3.27428676e+02   3   3.31834155e+02   4   3.88543339e+02   5   3.88718202e+02   6   
0.00000000e+00   0   7.82967770e+00   1   2.77320639e+02   2   2.77574702e+02   3   2.80992441e+02   4   3.26085815e+02   5   3.26227464e+02   6   
0.00000000e+00   0   6.55680402e+00   1   2.35839501e+02   2   2.36048813e+02   3   2.38824855e+02   4   2.74922176e+02   5   2.75039019e+02   6   
0.00000000e+00   0   5.78863345e+00   1   2.03248754e+02   2   2.03427319e+02   3   2.05713692e+02   4   2.35928648e+02   5   2.36025818e+02   6   
0.00000000e+00   0   5.03136681e+00   1   1.76933720e+02   2   1.77083893e+02   3   1.78987408e+02   4   2.03960681e+02   5   2.04038250e+02   6   
0.00000000e+00   0   3.55419182e+00   1   1.28525392e+02   2   1.28630562e+02   3   1.29870234e+02   4   1.46842188e+02   5   1.46900898e+02   6   
0.00000000e+00   0   2.87805343e+00   1   9.78279246e+01   2   9.79052067e+01   3   9.87532909e+01   4   1.11054325e+02   5   1.11096215e+02   6   
0.00000000e+00   0   2.21541656e+00   1   7.68846361e+01   2   7.69448673e+01   3   7.75508244e+01   4   8.66920024e+01   5   8.67260468e+01   6   
0.00000000e+00   0   1.74728297e+00   1   6.20181250e+01   2   6.20657931e+01   3   6.25060195e+01   4   6.97006448e+01   5   6.97259255e+01   6   
0.00000000e+00   0   1.54374402e+00   1   5.71477136e+01   2   5.71914620e+01   3   5.76012723e+01   4   6.41647668e+01   5   6.41889582e+01   6   
0.00000000e+00   0   1.45700377e+00   1   5.30812252e+01   2   5.31226410e+01   3   5.34825950e+01   4   5.94719009e+01   5   5.94940358e+01   6   
0.00000000e+00   0   1.21458779e+00   1   4.31273310e+01   2   4.31612153e+01   3   4.34234855e+01   4   4.81293900e+01   5   4.81470621e+01   6   
0.00000000e+00   0   9.99676254e-01   1   3.70379891e+01   2   3.70666986e+01   3   3.72788275e+01   4   4.12219969e+01   5   4.12364914e+01   6   
0.00000000e+00   0   8.41499973e-01   1   3.21189758e+01   2   3.21444003e+01   3   3.23196414e+01   4   3.56668052e+01   5   3.56792469e+01   6   
0.00000000e+00   0   6.86340074e-01   1   2.56227354e+01   2   2.56436346e+01   3   2.57709149e+01   4   2.83753239e+01   5   2.83847409e+01   6   
0.00000000e+00   0   5.43481832e-01   1   2.07920590e+01   2   2.08095747e+01   3   2.09049968e+01   4   2.29443049e+01   5   2.29518337e+01   6   
0.00000000e+00   0   3.71208207e-01   1   1.50253286e+01   2   1.50386279e+01   3   1.50984867e+01   4   1.64942494e+01   5   1.64994781e+01   6   
