0.00000000e+00   0   3.75204611e+02   1   2.33329369e+04   2   2.42050582e+04   3   2.61840865e+04   4   2.62792456e+04   5   2.62793455e+04   6   
0.00000000e+00   0   3.02295901e+02   1   1.79568925e+04   2   1.86735896e+04   3   2.03003118e+04   4   2.03930244e+04   5   2.03931250e+04   6   
0.00000000e+00   0   2.42007372e+02   1   1.40189746e+04   2   1.46496807e+04   3   1.59993569e+04   4   1.60905857e+04   5   1.60906817e+04   6   
0.00000000e+00   0   1.98399025e+02   1   1.11397660e+04   2   1.16675105e+04   3   1.27988139e+04   4   1.28896055e+04   5   1.28896965e+04   6   
0.00000000e+00   0   1.60610573e+02   1   8.93992163e+03   2   9.41205525e+03   3   1.03789918e+04   4   1.04701802e+04   5   1.04702694e+04   6   
0.00000000e+00   0   1.32044422e+02   1   7.27334945e+03   2   7.67214015e+03   3   8.52583886e+03   4   8.61771376e+03   5   8.61780228e+03   6   
0.00000000e+00   0   1.25706831e+02   1   6.69309579e+03   2   7.09885882e+03   3   7.90826023e+03   4   7.99958787e+03   5   7.99966456e+03   6   
0.00000000e+00   0   1.17721913e+02   1   6.21133642e+03   2   6.58307872e+03   3   7.34849825e+03   4   7.44051618e+03   5   7.44060349e+03   6   
0.00000000e+00   0   1.08085270e+02   1   5.73980765e+03   2   6.09990882e+03   3   6.84198222e+03   4   6.93309413e+03   5   6.93317008e+03   6   
0.00000000e+00   0   1.04624784e+02   1   5.32720397e+03   2   5.67264182e+03   3   6.38017384e+03   4   6.47181548e+03   5   6.47190376e+03   6   
0.00000000e+00   0   9.53577273e+01   1   4.95821248e+03   2   5.29129695e+03   3   5.95812508e+03   4   6.05073146e+03   5   6.05080747e+03   6   
0.00000000e+00   0   9.09253752e+01   1   4.60175779e+03   2   4.93823746e+03   3   5.57421981e+03   4   5.66588413e+03   5   5.66595953e+03   6   
0.00000000e+00   0   8.66768492e+01   1   4.28531868e+03   2   4.60211527e+03   3   5.22277300e+03   4   5.31528268e+03   5   5.31535744e+03   6   
0.00000000e+00   0   8.02647334e+01   1   4.00690258e+03   2   4.30740986e+03   3   4.89997448e+03   4   4.99131097e+03   5   4.99138771e+03   6   
0.00000000e+00   0   7.59791033e+01   1   3.73517293e+03   2   4.03837740e+03   3   4.60343527e+03   4   4.69594343e+03   5   4.69603117e+03   6   
0.00000000e+00   0   7.30104135e+01   1   3.49329289e+03   2   3.78842476e+03   3   4.33082809e+03   4   4.42316484e+03   5   4.42323891e+03   6   
0.00000000e+00   0   6.82595292e+01   1   3.27968063e+03   2   3.55902550e+03   3   4.07876266e+03   4   4.17143562e+03   5   4.17150926e+03   6   
0.00000000e+00   0   6.51701475e+01   1   3.06472104e+03   2   3.34029801e+03   3   3.84596613e+03   4   3.93840284e+03   5   3.93847854e+03   6   
0.00000000e+00   0   6.27525239e+01   1   2.88289212e+03   2   3.13867238e+03   3   3.63136649e+03   4   3.72384553e+03   5   3.72392151e+03   6   
0.00000000e+00   0   5.91464614e+01   1   2.70855317e+03   2   2.96185025e+03   3   3.43293317e+03   4   3.52574122e+03   5   3.52581772e+03   6   
0.00000000e+00   0   5.51648434e+01   1   2.57118874e+03   2   2.79623763e+03   3   3.24836362e+03   4   3.34122090e+03   5   3.34129661e+03   6   
0.00000000e+00   0   5.38089378e+01   1   2.44795752e+03   2   2.65196212e+03   3   3.07658404e+03   4   3.16961124e+03   5   3.16968648e+03   6   
0.00000000e+00   0   5.13554539e+01   1   2.32719826e+03   2   2.51104977e+03   3   2.91760998e+03   4   3.01049724e+03   5   3.01057339e+03   6   
0.00000000e+00   0   4.95768206e+01   1   2.21159279e+03   2   2.37627623e+03   3   2.76965389e+03   4   2.86185029e+03   5   2.86192779e+03   6   
0.00000000e+00   0   4.75640676e+01   1   2.10039832e+03   2   2.25798466e+03   3   2.63292244e+03   4   2.72587258e+03   5   2.72594892e+03   6   
0.00000000e+00   0   4.54309237e+01   1   1.99896401e+03   2   2.14514307e+03   3   2.50434043e+03   4   2.60098366e+03   5   2.60105677e+03   6   
0.00000000e+00   0   4.37326729e+01   1   1.91312608e+03   2   2.03215282e+03   3   2.38442356e+03   4   2.47668897e+03   5   2.47676485e+03   6   
0.00000000e+00   0   4.13383060e+01   1   1.83010708e+03   2   1.93217689e+03   3   2.27277604e+03   4   2.36539798e+03   5   2.36547251e+03   6   
0.00000000e+00   0   3.99803743e+01   1   1.75256919e+03   2   1.84090254e+03   3   2.16827076e+03   4   2.26134041e+03   5   2.26141623e+03   6   
0.00000000e+00   0   3.86133897e+01   1   1.68177438e+03   2   1.75562848e+03   3   2.07017030e+03   4   2.16313425e+03   5   2.16321035e+03   6   
0.00000000e+00   0   3.70409815e+01   1   1.61385833e+03   2   1.67555578e+03   3   1.97830103e+03   4   2.07185494e+03   5   2.07192915e+03   6   
0.00000000e+00   0   3.54984104e+01   1   1.55730251e+03   2   1.60931743e+03   3   1.89295983e+03   4   1.98593038e+03   5   1.98600602e+03   6   
0.00000000e+00   0   3.39829405e+01   1   1.49717838e+03   2   1.53932107e+03   3   1.81171735e+03   4   1.90330074e+03   5   1.90337686e+03   6   
0.00000000e+00   0   3.31507317e+01   1   1.44098667e+03   2   1.47465734e+03   3   1.73557324e+03   4   1.82786619e+03   5   1.82794185e+03   6   
0.00000000e+00   0   3.24309507e+01   1   1.39170321e+03   2   1.41818865e+03   3   1.66443775e+03   4   1.75677036e+03   5   1.75684664e+03   6   
0.00000000e+00   0   3.09765932e+01   1   1.34258756e+03   2   1.36264081e+03   3   1.59704604e+03   4   1.69212558e+03   5   1.69219880e+03   6   
0.00000000e+00   0   3.02707150e+01   1   1.29773750e+03   2   1.31636449e+03   3   1.53390022e+03   4   1.62572447e+03   5   1.62580077e+03   6   
0.00000000e+00   0   2.89581030e+01   1   1.25428289e+03   2   1.26695349e+03   3   1.47422310e+03   4   1.56529686e+03   5   1.56535998e+03   6   
0.00000000e+00   0   2.77042532e+01   1   1.21068655e+03   2   1.22209006e+03   3   1.41693742e+03   4   1.50852031e+03   5   1.50859688e+03   6   
0.00000000e+00   0   2.70872675e+01   1   1.17414679e+03   2   1.18274685e+03   3   1.36422964e+03   4   1.45764370e+03   5   1.45771820e+03   6   
0.00000000e+00   0   2.62875867e+01   1   1.13682412e+03   2   1.14488280e+03   3   1.31359491e+03   4   1.40628499e+03   5   1.40634858e+03   6   
