0.00000000e+00   0   3.00952731e+01   1   1.19597544e+03   2   1.19710590e+03   3   1.23034057e+03   4   1.48780020e+03   5   1.48842284e+03   6   
0.00000000e+00   0   2.22096732e+01   1   9.02663864e+02   2   9.03453680e+02   3   9.21809001e+02   4   1.11678506e+03   5   1.11729183e+03   6   
0.00000000e+00   0   1.77417659e+01   1   7.02445138e+02   2   7.03034259e+02   3   7.14842128e+02   4   8.56920095e+02   5   8.57334913e+02   6   
0.00000000e+00   0   1.48976242e+01   1   5.60342727e+02   2   5.60799355e+02   3   5.68927311e+02   4   6.73911298e+02   5   6.74224522e+02   6   
0.00000000e+00   0   1.22582584e+01   1   4.53611109e+02   2   4.53975545e+02   3   4.59899340e+02   4   5.37898665e+02   5   5.38144334e+02   6   
0.00000000e+00   0   9.91481620e+00   1   3.72651640e+02   2   3.72945225e+02   3   3.77415500e+02   4   4.37211016e+02   5   4.37397546e+02   6   
0.00000000e+00   0   8.80869263e+00   1   3.10488615e+02   2   3.10726261e+02   3   3.14197594e+02   4   3.60738052e+02   5   3.60889324e+02   6   
0.00000000e+00   0   7.19366636e+00   1   2.62618921e+02   2   2.62820401e+02   3   2.65583953e+02   4   3.02688113e+02   5   3.02806541e+02   6   
0.00000000e+00   0   6.50678509e+00   1   2.25777542e+02   2   2.25947174e+02   3   2.28195230e+02   4   2.57777318e+02   5   2.57875664e+02   6   
0.00000000e+00   0   5.67216576e+00   1   1.94753754e+02   2   1.94896208e+02   3   1.96720324e+02   4   2.20937513e+02   5   2.21019196e+02   6   
0.00000000e+00   0   5.04108845e+00   1   1.70114727e+02   2   1.70236957e+02   3   1.71779174e+02   4   1.92359183e+02   5   1.92427705e+02   6   
0.00000000e+00   0   4.38872422e+00   1   1.49089653e+02   2   1.49198471e+02   3   1.50464164e+02   4   1.67894640e+02   5   1.67952229e+02   6   
0.00000000e+00   0   3.73302799e+00   1   1.31571694e+02   2   1.31668038e+02   3   1.32750443e+02   4   1.47822718e+02   5   1.47873525e+02   6   
0.00000000e+00   0   3.49947342e+00   1   1.18223305e+02   2   1.18305310e+02   3   1.19231810e+02   4   1.32281401e+02   5   1.32324371e+02   6   
0.00000000e+00   0   3.01112273e+00   1   1.05727196e+02   2   1.05801914e+02   3   1.06598538e+02   4   1.18137015e+02   5   1.18174831e+02   6   
0.00000000e+00   0   2.76434681e+00   1   9.53613210e+01   2   9.54282132e+01   3   9.61214186e+01   4   1.06206220e+02   5   1.06240674e+02   6   
0.00000000e+00   0   2.44300050e+00   1   8.63683774e+01   2   8.64303501e+01   3   8.70417674e+01   4   9.60289759e+01   5   9.60593774e+01   6   
0.00000000e+00   0   2.23279973e+00   1   7.82905043e+01   2   7.83470612e+01   3   7.88749258e+01   4   8.69950985e+01   5   8.70221256e+01   6   
0.00000000e+00   0   2.14538688e+00   1   7.19422333e+01   2   7.19939146e+01   3   7.24734796e+01   4   7.97042550e+01   5   7.97292201e+01   6   
0.00000000e+00   0   1.94310818e+00   1   6.56557782e+01   2   6.57031693e+01   3   6.61309599e+01   4   7.27044442e+01   5   7.27265080e+01   6   
0.00000000e+00   0   1.76130867e+00   1   6.10675411e+01   2   6.11118406e+01   3   6.14827772e+01   4   6.74730559e+01   5   6.74936719e+01   6   
0.00000000e+00   0   1.54588798e+00   1   5.62152280e+01   2   5.62571339e+01   3   5.65916728e+01   4   6.20856777e+01   5   6.21045252e+01   6   
0.00000000e+00   0   1.46204254e+00   1   5.22424958e+01   2   5.22813201e+01   3   5.25823910e+01   4   5.76108131e+01   5   5.76276011e+01   6   
0.00000000e+00   0   1.34041275e+00   1   4.88460215e+01   2   4.88824660e+01   3   4.91588845e+01   4   5.37810633e+01   5   5.37968917e+01   6   
0.00000000e+00   0   1.27341943e+00   1   4.56361316e+01   2   4.56701787e+01   3   4.59213412e+01   4   5.01690079e+01   5   5.01839136e+01   6   
0.00000000e+00   0   1.21362469e+00   1   4.27397490e+01   2   4.27719314e+01   3   4.29940683e+01   4   4.69669383e+01   5   4.69807565e+01   6   
0.00000000e+00   0   1.13104674e+00   1   4.01888064e+01   2   4.02192428e+01   3   4.04281727e+01   4   4.41363207e+01   5   4.41492305e+01   6   
0.00000000e+00   0   1.04124429e+00   1   3.78183089e+01   2   3.78458350e+01   3   3.80359035e+01   4   4.14694527e+01   5   4.14816453e+01   6   
0.00000000e+00   0   1.02408585e+00   1   3.57290027e+01   2   3.57561132e+01   3   3.59271200e+01   4   3.91483624e+01   5   3.91598022e+01   6   
0.00000000e+00   0   9.58389447e-01   1   3.38038647e+01   2   3.38285658e+01   3   3.39887229e+01   4   3.69853960e+01   5   3.69962819e+01   6   
0.00000000e+00   0   8.65162478e-01   1   3.21107732e+01   2   3.21347314e+01   3   3.22862639e+01   4   3.51197881e+01   5   3.51310884e+01   6   
0.00000000e+00   0   8.37027895e-01   1   3.04517897e+01   2   3.04744468e+01   3   3.06146728e+01   4   3.33029933e+01   5   3.33135776e+01   6   
0.00000000e+00   0   7.85656512e-01   1   2.89800303e+01   2   2.90018632e+01   3   2.91296646e+01   4   3.16530429e+01   5   3.16634122e+01   6   
0.00000000e+00   0   7.70241499e-01   1   2.76139209e+01   2   2.76346735e+01   3   2.77564311e+01   4   3.01463227e+01   5   3.01562130e+01   6   
0.00000000e+00   0   6.92158068e-01   1   2.64991100e+01   2   2.65189670e+01   3   2.66307205e+01   4   2.89173836e+01   5   2.89269598e+01   6   
0.00000000e+00   0   6.95100365e-01   1   2.52141390e+01   2   2.52334488e+01   3   2.53404742e+01   4   2.74949945e+01   5   2.75040735e+01   6   
0.00000000e+00   0   6.35342868e-01   1   2.41337775e+01   2   2.41523977e+01   3   2.42515429e+01   4   2.63290279e+01   5   2.63367314e+01   6   
0.00000000e+00   0   5.97402423e-01   1   2.31660050e+01   2   2.31837492e+01   3   2.32771160e+01   4   2.52621111e+01   5   2.52692080e+01   6   
0.00000000e+00   0   5.75104246e-01   1   2.24269953e+01   2   2.24441692e+01   3   2.25339511e+01   4   2.44226008e+01   5   2.44295885e+01   6   
0.00000000e+00   0   5.81592151e-01   1   2.15530543e+01   2   2.15696391e+01   3   2.16548217e+01   4   2.34651571e+01   5   2.34718407e+01   6   
0.00000000e+00   0   5.60880251e-01   1   2.07015894e+01   2   2.07177178e+01   3   2.07981068e+01   4   2.25333387e+01   5   2.25397891e+01   6   
0.00000000e+00   0   4.34194771e-01   1   1.75220973e+01   2   1.75362511e+01   3   1.76018963e+01   4   1.90709874e+01   5   1.90763203e+01   6   
0.00000000e+00   0   3.75687992e-01   1   1.50614822e+01   2   1.50739036e+01   3   1.51265380e+01   4   1.63550734e+01   5   1.63597073e+01   6   
0.00000000e+00   0   3.07644275e-01   1   1.20401936e+01   2   1.20504957e+01   3   1.20911725e+01   4   1.30250693e+01   5   1.30285840e+01   6   
0.00000000e+00   0   2.47513424e-01   1   1.00580900e+01   2   1.00669364e+01   3   1.00990387e+01   4   1.08731648e+01   5   1.08760772e+01   6   
0.00000000e+00   0   2.08139087e-01   1   8.64497813e+00   2   8.65286552e+00   3   8.67943514e+00   4   9.34717386e+00   5   9.34968668e+00   6   
