0.00000000e+00   4   3.41455962e+02   5   3.43333679e+02   6   
0.00000000e+00   4   2.74282469e+02   5   2.75569163e+02   6   
0.00000000e+00   4   2.16536462e+02   5   2.17478525e+02   6   
0.00000000e+00   4   1.75816239e+02   5   1.76614823e+02   6   
0.00000000e+00   4   1.48112314e+02   5   1.48749051e+02   6   
0.00000000e+00   4   1.10044338e+02   5   1.10479851e+02   6   
0.00000000e+00   4   9.25477764e+01   5   9.29236134e+01   6   
0.00000000e+00   4   6.91264517e+01   5   6.93917415e+01   6   
0.00000000e+00   4   5.17870530e+01   5   5.19861143e+01   6   
0.00000000e+00   4   4.09522352e+01   5   4.11086991e+01   6   
0.00000000e+00   4   3.33160442e+01   5   3.34407789e+01   6   
0.00000000e+00   4   2.75145676e+01   5   2.76169989e+01   6   
0.00000000e+00   4   2.29309540e+01   5   2.30172735e+01   6   
0.00000000e+00   4   1.66848477e+01   5   1.67475665e+01   6   
0.00000000e+00   4   1.28612815e+01   5   1.29113299e+01   6   
0.00000000e+00   4   1.04165867e+01   5   1.04564595e+01   6   
0.00000000e+00   4   8.66294020e+00   5   8.69521095e+00   6   
0.00000000e+00   4   7.31784586e+00   5   7.34529048e+00   6   
0.00000000e+00   4   6.32785231e+00   5   6.35175919e+00   6   
0.00000000e+00   4   5.56272576e+00   5   5.58308178e+00   6   
0.00000000e+00   4   4.88880404e+00   5   4.90681008e+00   6   
0.00000000e+00   4   4.35515358e+00   5   4.37187481e+00   6   
0.00000000e+00   4   3.94748261e+00   5   3.96226030e+00   6   
0.00000000e+00   4   3.64019754e+00   5   3.65470433e+00   6   
0.00000000e+00   4   3.34285463e+00   5   3.35624671e+00   6   
0.00000000e+00   4   2.77101654e+00   5   2.78190289e+00   6   
0.00000000e+00   4   2.40842647e+00   5   2.41778536e+00   6   
0.00000000e+00   4   2.12980527e+00   5   2.13820394e+00   6   
0.00000000e+00   4   1.91261338e+00   5   1.92044149e+00   6   
0.00000000e+00   4   1.75030215e+00   5   1.75750197e+00   6   
0.00000000e+00   4   1.61005624e+00   5   1.61674591e+00   6   
0.00000000e+00   4   1.47746722e+00   5   1.48359982e+00   6   
0.00000000e+00   4   1.37559001e+00   5   1.38145455e+00   6   
0.00000000e+00   4   1.29593734e+00   5   1.30147139e+00   6   
0.00000000e+00   4   1.22248485e+00   5   1.22773241e+00   6   
0.00000000e+00   4   1.16395043e+00   5   1.16892554e+00   6   
0.00000000e+00   4   1.10190880e+00   5   1.10665036e+00   6   
