0.00000000e+00   0   4.24989556e+02   1   2.66607812e+04   2   2.78281825e+04   3   3.03753357e+04   4   3.04782827e+04   5   3.04784046e+04   6   
0.00000000e+00   0   6.07267755e+00   1   2.34444895e+02   2   2.34588506e+02   3   2.38655484e+02   4   2.76176397e+02   5   2.76215131e+02   6   
0.00000000e+00   0   5.26712707e+00   1   2.03781517e+02   2   2.03891268e+02   3   2.07471267e+02   4   2.39509807e+02   5   2.39548197e+02   6   
0.00000000e+00   0   4.76743722e+00   1   1.78926516e+02   2   1.79012288e+02   3   1.81643714e+02   4   2.08291691e+02   5   2.08313001e+02   6   
0.00000000e+00   0   4.22075133e+00   1   1.58263412e+02   2   1.58337522e+02   3   1.60647390e+02   4   1.83790358e+02   5   1.83809154e+02   6   
0.00000000e+00   0   3.70685244e+00   1   1.41073562e+02   2   1.41132906e+02   3   1.43058308e+02   4   1.62922450e+02   5   1.62938608e+02   6   
0.00000000e+00   0   3.36180647e+00   1   1.26607492e+02   2   1.26654880e+02   3   1.28429815e+02   4   1.45610737e+02   5   1.45627668e+02   6   
0.00000000e+00   0   3.02433930e+00   1   1.14312143e+02   2   1.14355127e+02   3   1.15859038e+02   4   1.30928466e+02   5   1.30943103e+02   6   
0.00000000e+00   0   2.73190531e+00   1   1.03752379e+02   2   1.03786908e+02   3   1.04780754e+02   4   1.18944613e+02   5   1.18964607e+02   6   
0.00000000e+00   0   2.46180267e+00   1   9.46486257e+01   2   9.46770952e+01   3   9.55445806e+01   4   1.07890405e+02   5   1.07905646e+02   6   
0.00000000e+00   0   2.26535915e+00   1   8.67311935e+01   2   8.67577271e+01   3   8.75195028e+01   4   9.85779323e+01   5   9.85916623e+01   6   
0.00000000e+00   0   2.07188600e+00   1   7.98247441e+01   2   7.98468290e+01   3   8.05101093e+01   4   9.06158524e+01   5   9.06294290e+01   6   
0.00000000e+00   0   1.94312295e+00   1   7.37471907e+01   2   7.37679010e+01   3   7.43547609e+01   4   8.35368978e+01   5   8.35504844e+01   6   
0.00000000e+00   0   1.75719265e+00   1   6.83956894e+01   2   6.84130638e+01   3   6.89366489e+01   4   7.74010701e+01   5   7.74148579e+01   6   
0.00000000e+00   0   1.66849468e+00   1   6.36402593e+01   2   6.36570984e+01   3   6.41346624e+01   4   7.17522848e+01   5   7.17643167e+01   6   
0.00000000e+00   0   1.55267264e+00   1   5.93975524e+01   2   5.94130995e+01   3   5.98403542e+01   4   6.70308604e+01   5   6.70444460e+01   6   
0.00000000e+00   0   1.41876643e+00   1   5.56208896e+01   2   5.56336514e+01   3   5.60210467e+01   4   6.26681913e+01   5   6.26812652e+01   6   
0.00000000e+00   0   1.36195044e+00   1   5.22273326e+01   2   5.22392350e+01   3   5.25892156e+01   4   5.85970920e+01   5   5.86099081e+01   6   
0.00000000e+00   0   1.27575702e+00   1   4.91560541e+01   2   4.91676675e+01   3   4.94822378e+01   4   5.50998862e+01   5   5.51098097e+01   6   
0.00000000e+00   0   1.17464448e+00   1   4.63907888e+01   2   4.64016790e+01   3   4.66900836e+01   4   5.19609629e+01   5   5.19724803e+01   6   
0.00000000e+00   0   1.10571793e+00   1   4.38794117e+01   2   4.38898640e+01   3   4.41524872e+01   4   4.90472241e+01   5   4.90585261e+01   6   
0.00000000e+00   0   1.07928651e+00   1   4.15898025e+01   2   4.15984308e+01   3   4.18377813e+01   4   4.64334752e+01   5   4.64445997e+01   6   
0.00000000e+00   0   1.00353360e+00   1   3.95059467e+01   2   3.95141866e+01   3   3.97369259e+01   4   4.40539966e+01   5   4.40639797e+01   6   
0.00000000e+00   0   9.61269328e-01   1   3.75933166e+01   2   3.76014505e+01   3   3.78080740e+01   4   4.18757891e+01   5   4.18852981e+01   6   
0.00000000e+00   0   9.05519194e-01   1   3.58374204e+01   2   3.58452363e+01   3   3.60324701e+01   4   3.98776587e+01   5   3.98868386e+01   6   
0.00000000e+00   0   8.73119157e-01   1   3.42210698e+01   2   3.42281466e+01   3   3.44046934e+01   4   3.80416347e+01   5   3.80505406e+01   6   
0.00000000e+00   0   6.91698452e-01   1   2.77890671e+01   2   2.77950241e+01   3   2.79184351e+01   4   3.07608168e+01   5   3.07693675e+01   6   
0.00000000e+00   0   5.81792822e-01   1   2.32757308e+01   2   2.32805642e+01   3   2.33698933e+01   4   2.56606524e+01   5   2.56675947e+01   6   
0.00000000e+00   0   4.81536089e-01   1   1.99844816e+01   2   1.99885660e+01   3   2.00583690e+01   4   2.19694082e+01   5   2.19765422e+01   6   
0.00000000e+00   0   4.25651417e-01   1   1.74968865e+01   2   1.75005330e+01   3   1.75573956e+01   4   1.92178385e+01   5   1.92222107e+01   6   
0.00000000e+00   0   3.67442817e-01   1   1.55675461e+01   2   1.55706606e+01   3   1.56172365e+01   4   1.71772393e+01   5   1.71812187e+01   6   
0.00000000e+00   0   3.31318382e-01   1   1.40353263e+01   2   1.40381050e+01   3   1.40775444e+01   4   1.54924806e+01   5   1.54963826e+01   6   
0.00000000e+00   0   2.98527341e-01   1   1.27949875e+01   2   1.27979220e+01   3   1.28324350e+01   4   1.41239346e+01   5   1.41280429e+01   6   
0.00000000e+00   0   2.72360277e-01   1   1.17741715e+01   2   1.17773417e+01   3   1.18077855e+01   4   1.29963047e+01   5   1.30003861e+01   6   
0.00000000e+00   0   2.48162276e-01   1   1.09216928e+01   2   1.09245491e+01   3   1.09522902e+01   4   1.20556497e+01   5   1.20597461e+01   6   
0.00000000e+00   0   2.32129107e-01   1   1.02005870e+01   2   1.02031057e+01   3   1.02284569e+01   4   1.12547383e+01   5   1.12587469e+01   6   
0.00000000e+00   0   2.19142335e-01   1   9.58316324e+00   2   9.58586895e+00   3   9.60905808e+00   4   1.05693364e+01   5   1.05732730e+01   6   
0.00000000e+00   0   2.02531244e-01   1   9.05005609e+00   2   9.05216442e+00   3   9.07408625e+00   4   9.97618154e+00   5   9.97998012e+00   6   
0.00000000e+00   0   1.83783526e-01   1   8.17580673e+00   2   8.17798559e+00   3   8.19749238e+00   4   8.99646780e+00   5   9.00004581e+00   6   
0.00000000e+00   0   1.62914523e-01   1   7.49135223e+00   2   7.49332572e+00   3   7.51143388e+00   4   8.23716783e+00   5   8.23806624e+00   6   
0.00000000e+00   0   1.52092483e-01   1   6.94177141e+00   2   6.94355278e+00   3   6.96083946e+00   4   7.63151888e+00   5   7.63228413e+00   6   
0.00000000e+00   0   1.38115901e-01   1   6.49145548e+00   2   6.49305619e+00   3   6.50900075e+00   4   7.13255546e+00   5   7.13475054e+00   6   
0.00000000e+00   0   1.32408221e-01   1   6.11579501e+00   2   6.11735906e+00   3   6.13282765e+00   4   6.72082781e+00   5   6.72282818e+00   6   
0.00000000e+00   0   1.24426465e-01   1   5.79825451e+00   2   5.79970056e+00   3   5.81436444e+00   4   6.36172967e+00   5   6.36283727e+00   6   
0.00000000e+00   0   1.14754142e-01   1   5.52597293e+00   2   5.52744294e+00   3   5.54130845e+00   4   6.06464042e+00   5   6.06625205e+00   6   
0.00000000e+00   0   1.08978363e-01   1   5.29033590e+00   2   5.29179328e+00   3   5.30531061e+00   4   5.80165601e+00   5   5.80306431e+00   6   
0.00000000e+00   0   1.04536530e-01   1   5.08430265e+00   2   5.08563448e+00   3   5.09887901e+00   4   5.55672638e+00   5   5.55790639e+00   6   
0.00000000e+00   0   1.00210497e-01   1   4.90240152e+00   2   4.90389544e+00   3   4.91655477e+00   4   5.35338449e+00   5   5.35416269e+00   6   
0.00000000e+00   0   9.10002242e-02   1   4.53131808e+00   2   4.53275012e+00   3   4.54438488e+00   4   4.94585148e+00   5   4.94687427e+00   6   
0.00000000e+00   0   8.52451376e-02   1   4.24267373e+00   2   4.24404027e+00   3   4.25508889e+00   4   4.64441863e+00   5   4.64545299e+00   6   
0.00000000e+00   0   7.95375780e-02   1   4.01276542e+00   2   4.01408445e+00   3   4.02605291e+00   4   5.13179590e+00   5   5.14415487e+00   6   
0.00000000e+00   0   7.37606154e-02   1   3.82431688e+00   2   3.82547633e+00   3   3.83616097e+00   4   4.91383095e+00   5   4.92875946e+00   6   
0.00000000e+00   0   7.13336257e-02   1   3.66637124e+00   2   3.66757169e+00   3   3.67786495e+00   4   4.01446470e+00   5   4.01535491e+00   6   
0.00000000e+00   0   6.75643646e-02   1   3.53341770e+00   2   3.53464680e+00   3   3.54533035e+00   4   4.44495788e+00   5   4.45409814e+00   6   
0.00000000e+00   0   6.20846272e-02   1   3.31949717e+00   2   3.32067207e+00   3   3.33041221e+00   4   4.14436014e+00   5   4.14919981e+00   6   
0.00000000e+00   0   5.96271950e-02   1   3.23179174e+00   2   3.23285127e+00   3   3.24262483e+00   4   3.95239258e+00   5   3.95604826e+00   6   
0.00000000e+00   0   5.71081927e-02   1   3.15370613e+00   2   3.15483946e+00   3   3.16449135e+00   4   3.89371273e+00   5   3.89788074e+00   6   
0.00000000e+00   0   5.65683885e-02   1   3.08406847e+00   2   3.08507737e+00   3   3.09451197e+00   4   3.82640320e+00   5   3.83007307e+00   6   
0.00000000e+00   0   5.40036050e-02   1   3.02136319e+00   2   3.02238059e+00   3   3.03144617e+00   4   3.73415394e+00   5   3.73710699e+00   6   
0.00000000e+00   0   4.47597361e-02   1   2.64831902e+00   2   2.64932410e+00   3   2.65724615e+00   4   3.61852707e+00   5   3.62431452e+00   6   
0.00000000e+00   0   4.12177867e-02   1   2.50440471e+00   2   2.50532177e+00   3   2.51323829e+00   4   3.35892594e+00   5   3.36248026e+00   6   
0.00000000e+00   0   3.90212229e-02   1   2.41520241e+00   2   2.41617339e+00   3   2.42417976e+00   4   3.07666861e+00   5   3.07846959e+00   6   
0.00000000e+00   0   3.74587831e-02   1   2.34536389e+00   2   2.34616798e+00   3   2.35426761e+00   4   3.03824130e+00   5   3.04006646e+00   6   
0.00000000e+00   0   3.69900257e-02   1   2.28776115e+00   2   2.28853488e+00   3   2.29706840e+00   4   2.90561335e+00   5   2.90718845e+00   6   
0.00000000e+00   0   3.58594814e-02   1   2.23987913e+00   2   2.24064781e+00   3   2.24868765e+00   4   2.86731090e+00   5   2.86915093e+00   6   
0.00000000e+00   0   3.50048404e-02   1   2.19918542e+00   2   2.20008374e+00   3   2.20868490e+00   4   2.78099602e+00   5   2.78275866e+00   6   
