0.00000000e+00   4   3.04565802e+02   5   3.05871607e+02   6   
0.00000000e+00   4   2.40800676e+02   5   2.41701483e+02   6   
0.00000000e+00   4   1.94887794e+02   5   1.95641946e+02   6   
0.00000000e+00   4   1.61817247e+02   5   1.62409695e+02   6   
0.00000000e+00   4   1.32486691e+02   5   1.32974833e+02   6   
0.00000000e+00   4   9.74445350e+01   5   9.77857029e+01   6   
0.00000000e+00   4   8.66493092e+01   5   8.69438577e+01   6   
0.00000000e+00   4   6.35714809e+01   5   6.37818722e+01   6   
0.00000000e+00   4   4.83784410e+01   5   4.85404657e+01   6   
0.00000000e+00   4   3.78310011e+01   5   3.79604430e+01   6   
0.00000000e+00   4   3.07344269e+01   5   3.08344280e+01   6   
0.00000000e+00   4   2.54130987e+01   5   2.54984987e+01   6   
0.00000000e+00   4   2.13948021e+01   5   2.14660639e+01   6   
0.00000000e+00   4   1.58606249e+01   5   1.59139029e+01   6   
0.00000000e+00   4   1.22760244e+01   5   1.23177164e+01   6   
0.00000000e+00   4   1.00003537e+01   5   1.00331794e+01   6   
0.00000000e+00   4   8.29657651e+00   5   8.32328285e+00   6   
0.00000000e+00   4   6.93551613e+00   5   6.95856673e+00   6   
0.00000000e+00   4   6.01902644e+00   5   6.03935727e+00   6   
0.00000000e+00   4   5.24692305e+00   5   5.26449532e+00   6   
0.00000000e+00   4   4.64678874e+00   5   4.66263661e+00   6   
0.00000000e+00   4   4.16317354e+00   5   4.17740264e+00   6   
0.00000000e+00   4   3.77532766e+00   5   3.78798910e+00   6   
0.00000000e+00   4   3.40756192e+00   5   3.41932290e+00   6   
0.00000000e+00   4   3.14629700e+00   5   3.15714065e+00   6   
0.00000000e+00   4   2.63631329e+00   5   2.64556626e+00   6   
0.00000000e+00   4   2.28258941e+00   5   2.29099938e+00   6   
0.00000000e+00   4   2.03387836e+00   5   2.04136090e+00   6   
0.00000000e+00   4   1.81239930e+00   5   1.81923064e+00   6   
0.00000000e+00   4   1.63248062e+00   5   1.63878023e+00   6   
0.00000000e+00   4   1.50362962e+00   5   1.50940532e+00   6   
0.00000000e+00   4   1.39224548e+00   5   1.39754750e+00   6   
0.00000000e+00   4   1.29013031e+00   5   1.29514787e+00   6   
0.00000000e+00   4   1.20300409e+00   5   1.20775643e+00   6   
