0.00000000e+00   0   2.78007984e+01   1   1.11294690e+03   2   1.11392555e+03   3   1.14391113e+03   4   1.39553986e+03   5   1.39619796e+03   6   
0.00000000e+00   0   2.12521623e+01   1   8.53118138e+02   2   8.53825895e+02   3   8.70596674e+02   4   1.05520630e+03   5   1.05571808e+03   6   
0.00000000e+00   0   1.67994685e+01   1   6.65338954e+02   2   6.65874010e+02   3   6.76828999e+02   4   8.12805380e+02   5   8.13192224e+02   6   
0.00000000e+00   0   1.41794814e+01   1   5.32954164e+02   2   5.33373179e+02   3   5.41035462e+02   4   6.41696000e+02   5   6.41999471e+02   6   
0.00000000e+00   0   1.15278602e+01   1   4.34531779e+02   2   4.34858659e+02   3   4.40533692e+02   4   5.15824289e+02   5   5.16053395e+02   6   
0.00000000e+00   0   9.64961558e+00   1   3.58968895e+02   2   3.59236736e+02   3   3.63503176e+02   4   4.20841758e+02   5   4.21020283e+02   6   
0.00000000e+00   0   8.13896475e+00   1   3.00972370e+02   2   3.01195622e+02   3   3.04488485e+02   4   3.48891696e+02   5   3.49034590e+02   6   
0.00000000e+00   0   7.20221010e+00   1   2.56204791e+02   2   2.56393066e+02   3   2.59031993e+02   4   2.94225990e+02   5   2.94340646e+02   6   
0.00000000e+00   0   6.34463494e+00   1   2.20537383e+02   2   2.20695422e+02   3   2.22828077e+02   4   2.51492998e+02   5   2.51586675e+02   6   
0.00000000e+00   0   5.62261613e+00   1   1.91333864e+02   2   1.91469543e+02   3   1.93257584e+02   4   2.16928306e+02   5   2.17003273e+02   6   
0.00000000e+00   0   4.71061693e+00   1   1.67364464e+02   2   1.67481971e+02   3   1.68968956e+02   4   1.89084733e+02   5   1.89150027e+02   6   
0.00000000e+00   0   4.08913067e+00   1   1.47321264e+02   2   1.47425977e+02   3   1.48671827e+02   4   1.65728489e+02   5   1.65782449e+02   6   
0.00000000e+00   0   3.84603133e+00   1   1.31595107e+02   2   1.31686123e+02   3   1.32751289e+02   4   1.47294746e+02   5   1.47342455e+02   6   
0.00000000e+00   0   3.25933766e+00   1   1.17997868e+02   2   1.18077613e+02   3   1.18990137e+02   4   1.31575888e+02   5   1.31617440e+02   6   
0.00000000e+00   0   2.96960728e+00   1   1.06150241e+02   2   1.06222302e+02   3   1.07024008e+02   4   1.18141645e+02   5   1.18177077e+02   6   
0.00000000e+00   0   2.79558761e+00   1   9.54351543e+01   2   9.55012620e+01   3   9.61945754e+01   4   1.06012441e+02   5   1.06043913e+02   6   
0.00000000e+00   0   2.45152934e+00   1   8.72535475e+01   2   8.73132961e+01   3   8.79155283e+01   4   9.67180037e+01   5   9.67458162e+01   6   
0.00000000e+00   0   2.22549140e+00   1   7.93475778e+01   2   7.94025261e+01   3   7.99280779e+01   4   8.77421962e+01   5   8.77683656e+01   6   
