0.00000000e+00   0   2.95280222e+01   1   1.20290242e+03   2   1.20410806e+03   3   1.23808746e+03   4   1.49302269e+03   5   1.49368444e+03   6   
0.00000000e+00   0   2.28920138e+01   1   9.12114352e+02   2   9.12950180e+02   3   9.31175638e+02   4   1.11901729e+03   5   1.11954270e+03   6   
0.00000000e+00   0   1.89743336e+01   1   7.09763337e+02   2   7.10372289e+02   3   7.22081650e+02   4   8.57582857e+02   5   8.57980545e+02   6   
0.00000000e+00   0   1.51920573e+01   1   5.59894531e+02   2   5.60367339e+02   3   5.68497992e+02   4   6.70337425e+02   5   6.70649791e+02   6   
0.00000000e+00   0   1.22373567e+01   1   4.53746532e+02   2   4.54121898e+02   3   4.60001006e+02   4   5.36241087e+02   5   5.36468781e+02   6   
0.00000000e+00   0   1.01713592e+01   1   3.70551228e+02   2   3.70846871e+02   3   3.75347071e+02   4   4.33040304e+02   5   4.33222727e+02   6   
0.00000000e+00   0   8.58520704e+00   1   3.08385437e+02   2   3.08626291e+02   3   3.12105200e+02   4   3.57108628e+02   5   3.57255286e+02   6   
0.00000000e+00   0   7.57044860e+00   1   2.59421213e+02   2   2.59622679e+02   3   2.62371027e+02   4   2.98188266e+02   5   2.98306100e+02   6   
0.00000000e+00   0   6.13815572e+00   1   2.21293085e+02   2   2.21466759e+02   3   2.23736458e+02   4   2.52891536e+02   5   2.52990188e+02   6   
0.00000000e+00   0   5.61138421e+00   1   1.90450008e+02   2   1.90594703e+02   3   1.92441034e+02   4   2.16895796e+02   5   2.16976894e+02   6   
0.00000000e+00   0   4.75352084e+00   1   1.65851203e+02   2   1.65975547e+02   3   1.67467370e+02   4   1.87618765e+02   5   1.87685266e+02   6   
0.00000000e+00   0   4.21530327e+00   1   1.44912293e+02   2   1.45021719e+02   3   1.46299160e+02   4   1.63567655e+02   5   1.63625091e+02   6   
0.00000000e+00   0   3.83543092e+00   1   1.27962361e+02   2   1.28055823e+02   3   1.29125465e+02   4   1.43904071e+02   5   1.43954001e+02   6   
0.00000000e+00   0   3.37367400e+00   1   1.14094469e+02   2   1.14181515e+02   3   1.15109767e+02   4   1.28129424e+02   5   1.28172709e+02   6   
0.00000000e+00   0   2.88569456e+00   1   1.01875154e+02   2   1.01950199e+02   3   1.02747263e+02   4   1.14071811e+02   5   1.14109842e+02   6   
0.00000000e+00   0   2.72749954e+00   1   9.23910913e+01   2   9.24588347e+01   3   9.31590175e+01   4   1.03062224e+02   5   1.03096379e+02   6   
0.00000000e+00   0   2.38555879e+00   1   8.29332296e+01   2   8.29942429e+01   3   8.35875432e+01   4   9.24692241e+01   5   9.25002478e+01   6   
0.00000000e+00   0   2.23390753e+00   1   7.55863689e+01   2   7.56431629e+01   3   7.61720490e+01   4   8.41405836e+01   5   8.41678773e+01   6   
0.00000000e+00   0   1.97771492e+00   1   6.87094924e+01   2   6.87609138e+01   3   6.92223560e+01   4   7.62961510e+01   5   7.63211915e+01   6   
0.00000000e+00   0   1.84458035e+00   1   6.29744156e+01   2   6.30214265e+01   3   6.34337804e+01   4   6.98633340e+01   5   6.98861531e+01   6   
0.00000000e+00   0   1.71080551e+00   1   5.80774855e+01   2   5.81221165e+01   3   5.84864208e+01   4   6.43626859e+01   5   6.43833358e+01   6   
0.00000000e+00   0   1.56671417e+00   1   5.35837511e+01   2   5.36250618e+01   3   5.39578313e+01   4   5.93215649e+01   5   5.93406910e+01   6   
0.00000000e+00   0   1.39088642e+00   1   4.96723422e+01   2   4.97104735e+01   3   5.00055837e+01   4   5.49733317e+01   5   5.49907479e+01   6   
0.00000000e+00   0   1.34618852e+00   1   4.65019973e+01   2   4.65381254e+01   3   4.68006019e+01   4   5.13216732e+01   5   5.13381604e+01   6   
0.00000000e+00   0   1.25363613e+00   1   4.33148514e+01   2   4.33472841e+01   3   4.35927206e+01   4   4.78029585e+01   5   4.78181810e+01   6   
