0.00000000e+00   0   2.14429790e+01   1   8.53544872e+02   2   8.54588477e+02   3   8.80100060e+02   4   1.10624068e+03   5   1.10683606e+03   6   
0.00000000e+00   0   1.81452235e+01   1   6.74341125e+02   2   6.75074265e+02   3   6.90494558e+02   4   8.57001065e+02   5   8.57467669e+02   6   
0.00000000e+00   0   1.42397362e+01   1   5.31359569e+02   2   5.31940406e+02   3   5.42625083e+02   4   6.68473944e+02   5   6.68840909e+02   6   
0.00000000e+00   0   1.10950525e+01   1   4.27963801e+02   2   4.28421974e+02   3   4.36200589e+02   4   5.31564671e+02   5   5.31851843e+02   6   
0.00000000e+00   0   9.89548053e+00   1   3.55515279e+02   2   3.55868045e+02   3   3.61668825e+02   4   4.33751724e+02   5   4.33967845e+02   6   
0.00000000e+00   0   8.25088798e+00   1   2.94504380e+02   2   2.94798759e+02   3   2.99336230e+02   4   3.55816935e+02   5   3.55991472e+02   6   
0.00000000e+00   0   6.80550631e+00   1   2.51118051e+02   2   2.51359789e+02   3   2.54850282e+02   4   2.99114840e+02   5   2.99255887e+02   6   
0.00000000e+00   0   5.90232780e+00   1   2.15472942e+02   2   2.15672598e+02   3   2.18542988e+02   4   2.54354955e+02   5   2.54468459e+02   6   
0.00000000e+00   0   5.14725396e+00   1   1.87526337e+02   2   1.87695230e+02   3   1.89998405e+02   4   2.19067711e+02   5   2.19162639e+02   6   
0.00000000e+00   0   4.70587038e+00   1   1.62703239e+02   2   1.62845527e+02   3   1.64783511e+02   4   1.88796958e+02   5   1.88876367e+02   6   
0.00000000e+00   0   3.52137222e+00   1   1.19881208e+02   2   1.19981410e+02   3   1.21249251e+02   4   1.37437764e+02   5   1.37492123e+02   6   
0.00000000e+00   0   2.55868711e+00   1   9.09536834e+01   2   9.10286627e+01   3   9.19131866e+01   4   1.03453816e+02   5   1.03493847e+02   6   
0.00000000e+00   0   2.09569792e+00   1   7.21912497e+01   2   7.22505619e+01   3   7.28711693e+01   4   8.16388317e+01   5   8.16681655e+01   6   
0.00000000e+00   0   1.62451506e+00   1   5.83329163e+01   2   5.83805786e+01   3   5.88474457e+01   4   6.56788721e+01   5   6.57031283e+01   6   
0.00000000e+00   0   1.53307142e+00   1   5.41517494e+01   2   5.41955507e+01   3   5.46031695e+01   4   6.07729887e+01   5   6.07952790e+01   6   
0.00000000e+00   0   1.33929984e+00   1   4.85515602e+01   2   4.85903011e+01   3   4.89391735e+01   4   5.43284120e+01   5   5.43482850e+01   6   
0.00000000e+00   0   1.12236715e+00   1   4.12386800e+01   2   4.12702670e+01   3   4.15456955e+01   4   4.59395042e+01   5   4.59558286e+01   6   
0.00000000e+00   0   1.00112465e+00   1   3.53430014e+01   2   3.53711211e+01   3   3.55869855e+01   4   3.92707272e+01   5   3.92846093e+01   6   
0.00000000e+00   0   8.26057196e-01   1   3.09859265e+01   2   3.10106718e+01   3   3.11881323e+01   4   3.42865628e+01   5   3.42987411e+01   6   
0.00000000e+00   0   6.75248851e-01   1   2.45407460e+01   2   2.45612149e+01   3   2.46862303e+01   4   2.71198145e+01   5   2.71289618e+01   6   
0.00000000e+00   0   5.05641756e-01   1   2.01492760e+01   2   2.01663103e+01   3   2.02579646e+01   4   2.21471466e+01   5   2.21542598e+01   6   
0.00000000e+00   0   3.58111568e-01   1   1.46061846e+01   2   1.46192111e+01   3   1.46778910e+01   4   1.59986736e+01   5   1.60036594e+01   6   
0.00000000e+00   0   3.10341682e-01   1   1.16824417e+01   2   1.16930519e+01   3   1.17348994e+01   4   1.27323516e+01   5   1.27360726e+01   6   
0.00000000e+00   0   2.51564938e-01   1   9.80333618e+00   2   9.81243506e+00   3   9.84513980e+00   4   1.06744900e+01   5   1.06775921e+01   6   
0.00000000e+00   0   2.09480896e-01   1   8.43438918e+00   2   8.44258180e+00   3   8.46980085e+00   4   9.17285140e+00   5   9.17546930e+00   6   
0.00000000e+00   0   1.80424544e-01   1   7.43609872e+00   2   7.44352705e+00   3   7.46812760e+00   4   8.08248647e+00   5   8.08474288e+00   6   
0.00000000e+00   0   1.29883246e-01   1   5.93670575e+00   2   5.94293171e+00   3   5.96237277e+00   4   6.46031210e+00   5   6.46198496e+00   6   
0.00000000e+00   0   1.16940743e-01   1   5.10333736e+00   2   5.10867125e+00   3   5.12790960e+00   4   5.55932769e+00   5   5.56099912e+00   6   
0.00000000e+00   0   1.01115623e-01   1   4.52477992e+00   2   4.52986927e+00   3   4.54524392e+00   4   5.04830105e+00   5   5.05108797e+00   6   
0.00000000e+00   0   9.08105188e-02   1   4.15973369e+00   2   4.16451133e+00   3   4.17827867e+00   4   4.63821194e+00   5   4.64055564e+00   6   
0.00000000e+00   0   7.51485952e-02   1   3.63806475e+00   2   3.64260022e+00   3   3.65605553e+00   4   4.06863861e+00   5   4.07057298e+00   6   
0.00000000e+00   0   6.61049707e-02   1   3.31104230e+00   2   3.31559476e+00   3   3.32722552e+00   4   3.74743371e+00   5   3.74943875e+00   6   
0.00000000e+00   0   5.50663076e-02   1   3.09203681e+00   2   3.09661116e+00   3   3.10780072e+00   4   3.52674979e+00   5   3.52870448e+00   6   
0.00000000e+00   0   5.22937120e-02   1   2.94491990e+00   2   2.94949632e+00   3   2.96089570e+00   4   3.38330308e+00   5   3.38529159e+00   6   
0.00000000e+00   0   4.92350833e-02   1   2.82823557e+00   2   2.83286782e+00   3   2.84554140e+00   4   3.27316458e+00   5   3.27522722e+00   6   
0.00000000e+00   0   4.70354208e-02   1   2.74939304e+00   2   2.75409898e+00   3   2.76686478e+00   4   3.20418802e+00   5   3.20634841e+00   6   
0.00000000e+00   0   3.83882082e-02   1   2.49237677e+00   2   2.49712224e+00   3   2.50987249e+00   4   2.95122913e+00   5   2.95340366e+00   6   
0.00000000e+00   0   3.86390603e-02   1   2.35713539e+00   2   2.36182890e+00   3   2.37331092e+00   4   2.81204488e+00   5   2.81420315e+00   6   
0.00000000e+00   0   3.46460402e-02   1   2.25983420e+00   2   2.26449097e+00   3   2.27653049e+00   4   2.70543139e+00   5   2.70750580e+00   6   
0.00000000e+00   0   3.09019298e-02   1   2.21791817e+00   2   2.22256579e+00   3   2.23454605e+00   4   2.66485737e+00   5   2.66695066e+00   6   
0.00000000e+00   0   3.15706702e-02   1   2.19740368e+00   2   2.20206257e+00   3   2.21409674e+00   4   2.64341699e+00   5   2.64549588e+00   6   
0.00000000e+00   0   2.92278649e-02   1   2.18957019e+00   2   2.19420413e+00   3   2.20632559e+00   4   2.63476324e+00   5   2.63683267e+00   6   
0.00000000e+00   0   6.61596185e-02   1   2.18869486e+00   2   2.19333364e+00   3   2.20576118e+00   4   2.63394990e+00   5   2.63601025e+00   6   
0.00000000e+00   0   1.12622205e-01   1   2.18790532e+00   2   2.19251791e+00   3   2.20479389e+00   4   2.63393216e+00   5   2.63600998e+00   6   
0.00000000e+00   0   1.62440907e-01   1   2.18769388e+00   2   2.19235855e+00   3   2.20479736e+00   4   2.63531077e+00   5   2.63741688e+00   6   
0.00000000e+00   0   1.64492077e-01   1   2.18822622e+00   2   2.19286328e+00   3   2.20517677e+00   4   2.63572863e+00   5   2.63782673e+00   6   
