0.00000000e+00   4   3.12264178e+02   5   3.13516153e+02   6   
0.00000000e+00   4   2.44884531e+02   5   2.45858195e+02   6   
0.00000000e+00   4   1.94251283e+02   5   1.94945906e+02   6   
0.00000000e+00   4   1.61857936e+02   5   1.62461380e+02   6   
0.00000000e+00   4   1.34634833e+02   5   1.35113128e+02   6   
0.00000000e+00   4   9.93573361e+01   5   9.97017772e+01   6   
0.00000000e+00   4   8.65182760e+01   5   8.68104256e+01   6   
0.00000000e+00   4   6.30755095e+01   5   6.32908011e+01   6   
0.00000000e+00   4   4.90398633e+01   5   4.92023947e+01   6   
0.00000000e+00   4   3.83594385e+01   5   3.84873175e+01   6   
0.00000000e+00   4   3.08228548e+01   5   3.09273160e+01   6   
0.00000000e+00   4   2.54400826e+01   5   2.55242371e+01   6   
0.00000000e+00   4   2.12729515e+01   5   2.13446442e+01   6   
0.00000000e+00   4   1.58787605e+01   5   1.59312154e+01   6   
0.00000000e+00   4   1.22357569e+01   5   1.22775727e+01   6   
0.00000000e+00   4   1.00427005e+01   5   1.00761088e+01   6   
0.00000000e+00   4   8.34781218e+00   5   8.37484280e+00   6   
0.00000000e+00   4   6.99306502e+00   5   7.01628076e+00   6   
0.00000000e+00   4   5.96803643e+00   5   5.98836527e+00   6   
0.00000000e+00   4   5.23505220e+00   5   5.25288843e+00   6   
0.00000000e+00   4   4.62830933e+00   5   4.64390671e+00   6   
0.00000000e+00   4   4.18078459e+00   5   4.19477752e+00   6   
0.00000000e+00   4   3.77576700e+00   5   3.78819163e+00   6   
0.00000000e+00   4   3.44673916e+00   5   3.45847794e+00   6   
0.00000000e+00   4   3.14029136e+00   5   3.15114577e+00   6   
0.00000000e+00   4   2.61469012e+00   5   2.62410648e+00   6   
0.00000000e+00   4   2.30450386e+00   5   2.31283409e+00   6   
0.00000000e+00   4   2.02120256e+00   5   2.02869311e+00   6   
0.00000000e+00   4   1.82779261e+00   5   1.83457243e+00   6   
